"NO","PACKAGING TYPE","WORK ORDER","PO NO.","ITEM NO.","BRAND","COMPANY","CUSTOMER GROUP","BATERY TYPE","CELL GRADE","ORDER QTY","CR DATE","PRICE","STANDARD PRICE","TERM","CURRENCY","SALES AMOUNT","QTY WH","QTY IN TRANSIT","SALES MOUNT","JAN QTY","JAN AMT","FEB QTY","FEB AMT","MAR QTY","MAR AMT","APR QTY","APR AMT","MAY QTY","MAY AMT","JUN QTY","JUN AMT","JUL QTY","JUL AMT","AUG QTY","AUG AMT","SEP QTY","SEP AMT","OCT QTY","OCT AMT","NOV AMT","NOV AMT","DES AMT","DES AMT"
"321","BULK","","'FEB O/F","23509","FUJITSU R SPEC T LR6 BULK","FDK CORPORATION","OVERSEAS OEM - SECURE METERS","LR6","C1","9,600","22-FEB-18","0.1037","0.0995","FOB","USD","996","0","0","2","0","0","9,600","955","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"322","BULK","","'FEB O/F","23521","ENERGIZER HTR EU LR6 BULK","FDK CORPORATION","FI DIRECT - ENR EU HI-TECH","LR6","G08NC","859,320","26-FEB-18","0.1147","0.1044","FOB","USD","98,564","0","0","2","0","0","859,320","89,713","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"323","BULK","","'FEB O/F","23571","ENERGIZER HTR ASIA LR6 BULK","FDK CORPORATION","FI DIRECT - ENR SIN HI-TECH","LR6","G08NC","327,360","13-FEB-18","0.1147","0.1044","FOB","USD","37,548","0","0","2","288,720","30,142","38,640","4,034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"324","BULK","","'FEB O/F","23581","ENERGIZER X91 ASIA LR6 BULK","FDK CORPORATION","FI DIRECT - ENR SIN XI19","LR6","G08NC","744,000","13-FEB-18","0.1147","0.1044","FOB","USD","85,337","0","0","2","303,360","31,671","440,640","46,003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"325","BULK","","'FEB O/F","42208","FJ LONGLIFE LR1 BULK","FDK CORPORATION","DOMESTIC - B TO B","LR1","C","1,000","22-FEB-18","0.1045","0.0864","FOB","USD","105","0","0","2","1,000","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"326","BULK","","'FEB O/F","52725","EVEREADY GOLD US LR6 BULK","FDK CORPORATION","FI DIRECT - ENR GOLD US G06","LR6","G06","2,000,000","26-FEB-18","0.0986","0.0973","FOB","USD","197,200","0","0","2","390,400","37,986","1,609,600","156,614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"327","BULK","","'FEB O/F","52981","ENERGIZER MAX EU G6 LR6 BULK","FDK CORPORATION","FI DIRECT - ENR MAX G06","LR6","G06","1,300,000","26-FEB-18","0.0986","0.0973","FOB","USD","128,180","0","0","2","103,040","10,026","1,196,960","116,464","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"328","BULK","","'FEB O/F","72119","FJ LONGLIFE JEC LR03 BULK","FDK CORPORATION","DOMESTIC OEM - OLYMPUS","LR03","C1","150,000","22-FEB-18","0.0825","0.0671","FOB","USD","12,375","0","0","2","0","0","150,000","10,065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"329","BULK","","'INQ TANAKA 12DEC17","20858","LECLANCHE LR03 BULK","FDK CORPORATION","OVERSEAS - LECLANCHE","LR03","G06NC","179,200","16-FEB-18","0.0897","0.0722","FOB","USD","16,074","0","0","2","0","0","179,200","12,938","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"330","BULK","","'INQ TSUKADA G17-066","37415","FUJIFILM LR03 BULK","FDK CORPORATION","OVERSEAS - FUJI","LR03","C1","800,000","14-FEB-18","0.088","0.0653","FOB","USD","70,400","0","0","2","1,174","77","798,826","52,163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"331","BULK","","'INQ TSUKADA G17-066","37415","FUJIFILM LR03 BULK","FDK CORPORATION","OVERSEAS - FUJI","LR03","C1","800,000","12-MAR-18","0.088","0.0653","FOB","USD","70,400","0","0","3","0","0","273,374","17,851","800,000","52,240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"332","BULK","","'INQ TSUKADA G17-068","93940","FJ EUR LR03G (BULK)","FDK CORPORATION","OVERSEAS OEM - CICOR","LR03","C1","91,350","15-FEB-18","0.0762","0.0651","FOB","USD","6,961","0","0","2","0","0","91,350","5,947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","BULK","","'INQ-ENR17-023","52981","ENERGIZER MAX EU G6 LR6 BULK","FDK CORPORATION","FI DIRECT - ENR MAX G06","LR6","G06","2,239,440","31-JAN-18","0.0986","0.0973","FOB","USD","220,809","0","0","1","2,239,440","217,898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","BULK","","'INQ-ENR17-023","52981","ENERGIZER MAX EU G6 LR6 BULK","FDK CORPORATION","FI DIRECT - ENR MAX G06","LR6","G06","2,261,760","22-JAN-18","0.0986","0.0973","FOB","USD","223,010","0","0","1","2,261,760","220,069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","BULK","","'KOREA APR O/F","23581","ENERGIZER X91 ASIA LR6 BULK","FDK CORPORATION","FI DIRECT - ENR XI19 KOREA","LR6","G08NC","565,440","05-APR-18","0.1147","0.1044","FOB","USD","64,856","0","0","4","0","0","0","0","0","0","565,440","59,032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","BULK","","'KOREA MAR O/F","23581","ENERGIZER X91 ASIA LR6 BULK","FDK CORPORATION","FI DIRECT - ENR XI19 KOREA","LR6","G08NC","535,680","05-MAR-18","0.1147","0.1044","FOB","USD","61,442","0","0","3","0","0","359,360","37,517","535,680","55,925","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","BULK","","'KOREA MAY O/F","23581","ENERGIZER X91 ASIA LR6 BULK","FDK CORPORATION","FI DIRECT - ENR XI19 KOREA","LR6","G08NC","476,160","05-MAY-18","0.1147","0.1044","FOB","USD","54,616","0","0","5","0","0","0","0","0","0","0","0","30,400","3,174","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","BULK","","'MAR O/F","15791","EVEREADY SILVER US LR03 BULK","FDK CORPORATION","FI DIRECT - ENR SILVER US","LR03","C1","400,000","21-MAR-18","0.073","0.065","FOB","USD","29,200","0","0","3","0","0","0","0","400,000","26,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"339","BULK","","'MAR O/F","23502","FJ LONGLIFE JEE (T) LR6 BULK","FDK CORPORATION","DOMESTIC OEM - TAMA ELECTRONIC","LR6","C1","500,000","16-MAR-18","0.1037","0.0994","FOB","USD","51,850","0","0","3","0","0","87,400","8,688","500,000","49,700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","BULK","","'MAR O/F","23521","ENERGIZER HTR EU LR6 BULK","FDK CORPORATION","FI DIRECT - ENR EU HI-TECH","LR6","G08NC","818,400","16-MAR-18","0.1147","0.1044","FOB","USD","93,870","0","0","3","0","0","34,200","3,570","818,400","85,441","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","BULK","","'MAR O/F","23561","ENERGIZER COR EU LR6 BULK","FDK CORPORATION","FI DIRECT - ENR EU COOP","LR6","G08NC","122,760","16-MAR-18","0.1297","0.1044","FOB","USD","15,922","0","0","3","0","0","0","0","122,760","12,816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","BULK","","'MAR O/F","23571","ENERGIZER HTR ASIA LR6 BULK","FDK CORPORATION","FI DIRECT - ENR SIN HI-TECH","LR6","G08NC","267,840","13-MAR-18","0.1147","0.1044","FOB","USD","30,721","0","0","3","0","0","267,840","27,962","267,840","27,962","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","BULK","","'MAR O/F","23581","ENERGIZER X91 ASIA LR6 BULK","FDK CORPORATION","FI DIRECT - ENR SIN XI19","LR6","G08NC","119,040","13-MAR-18","0.1147","0.1044","FOB","USD","13,654","0","0","3","0","0","0","0","119,040","12,428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","BULK","","'MAR O/F","52725","EVEREADY GOLD US LR6 BULK","FDK CORPORATION","FI DIRECT - ENR GOLD US G06","LR6","G06","2,000,000","22-MAR-18","0.0986","0.0973","FOB","USD","197,200","0","0","3","0","0","670,400","65,230","2,000,000","194,600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","BULK","","'MAR O/F","52981","ENERGIZER MAX EU G6 LR6 BULK","FDK CORPORATION","FI DIRECT - ENR MAX G06","LR6","G06","6,800,000","29-MAR-18","0.0986","0.0973","FOB","USD","670,480","0","0","3","0","0","703,040","68,406","6,800,000","661,640","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","BULK","","'MAR O/F","72119","FJ LONGLIFE JEC LR03 BULK","FDK CORPORATION","DOMESTIC OEM - OLYMPUS","LR03","C1","150,000","22-MAR-18","0.0825","0.0671","FOB","USD","12,375","0","0","3","0","0","0","0","150,000","10,065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","BULK","","'MAR O/F","93940","FJ EUR LR03G (BULK)","FDK CORPORATION","OVERSEAS OEM - CICOR","LR03","C1","30,000","22-MAR-18","0.0762","0.0651","FOB","USD","2,286","0","0","3","0","0","0","0","30,000","1,953","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","BULK","","'MAR forecast","73012220","FUMAKILLA BULK LR6-DOM","OSIMO INDONESIA, PT","FI DIRECT - FUMAKILLA OSHIMO","LR6","C1","1,512,000","23-MAR-18","0.109","0.0985","LOC","USD","164,808","0","0","3","0","0","400,000","39,400","1,512,000","148,932","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","BULK","","'SANKO INQ NO.INA-17103","23501","FJ LONGLIFE JEE LR6 BULK","MAXELL ASIA, LTD","DOMESTIC OEM - CENTURY","LR6","C1","300,000","14-FEB-18","0.109","0.0995","FOB","USD","32,700","0","0","2","0","0","300,000","29,850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","BULK","","'SEND APR O/F","55111","SONY PLUS LR6 BULK V2","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","40,000","20-APR-18","0.0954","0.0954","FOB","USD","3,816","0","0","4","0","0","0","0","0","0","40,000","3,816","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","BULK","","'SEND APR O/F","55121","SONY PLUS LR03 BULK V2","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","37,800","23-APR-18","0.0774","0.067","FOB","USD","2,926","0","0","4","0","0","0","0","0","0","37,800","2,533","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","BULK","","'SEND FEB O/F","55111","SONY PLUS LR6 BULK V2","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","96,000","23-FEB-18","0.0954","0.0954","FOB","USD","9,158","0","0","2","0","0","96,000","9,158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","BULK","","'SEND FEB O/F","55121","SONY PLUS LR03 BULK V2","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","47,250","23-FEB-18","0.0774","0.067","FOB","USD","3,657","0","0","2","0","0","47,250","3,166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","BULK","","'SEND MAR O/F","55111","SONY PLUS LR6 BULK V2","FDK CORPORATION","FDK E - SONY SEND","LR6","C1","120,000","23-MAR-18","0.0954","0.0954","FOB","USD","11,448","0","0","3","0","0","120,000","11,448","120,000","11,448","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","BULK","","'SEND MAR O/F","55121","SONY PLUS LR03 BULK V2","FDK CORPORATION","FDK E - SONY SEND","LR03","C1","103,950","23-MAR-18","0.0774","0.067","FOB","USD","8,046","0","0","3","0","0","0","0","103,950","6,965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","MANUAL SHRINK","FIFJ/1706-LR03C1-1","'FIFJ/1706","69200","FJ LONGLIFE JEC LR03 2S","FDK CORPORATION","DOMESTIC OEM - FUJITSU GENERAL","LR03","C1","18,000","07-DEC-17","0.0879","0.0684","FOB","USD","1,582","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54,000","3,694"
"357","MANUAL SHRINK","FIFJ/1708-LR03C1-1","'FIFJ/1708","69200","FJ LONGLIFE JEC LR03 2S","FDK CORPORATION","DOMESTIC OEM - CASIO HONGKONG","LR03","C1","10,800","04-JAN-18","0.0879","0.0684","FOB","USD","949","0","0","1","10,800","739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","MANUAL SHRINK","FITK/17-169-LR03C1-1","'FITK/17-169","90190","FUJITSU E1 LR03 2S","FDK CORPORATION","OVERSEAS OEM - REAC","LR03","C1","20,000","03-DEC-17","0.085","0.0664","FOB","USD","1,700","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40,000","2,656"
"359","MANUAL SHRINK","","'FEB O/F","30463","MITSUBISHI GD LR03 2S NBC","FDK CORPORATION","FDK E - MITSUBISHI GD","LR03","C1","10,400","15-FEB-18","0.1028","0.0668","FOB","USD","1,069","0","0","2","10,400","695","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","MANUAL SHRINK","","'FEB O/F","30473","MITSUBISHI GD LR03 4S NBC","FDK CORPORATION","FDK E - MITSUBISHI GD","LR03","C1","100,000","15-FEB-18","0.0872","0.0669","FOB","USD","8,720","0","0","2","0","0","99,600","6,663","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","MANUAL SHRINK","","'INQ SUZUKI  2017-12-25","69200","FJ LONGLIFE JEC LR03 2S","FDK CORPORATION","DOMESTIC OEM - CASIO HONGKONG","LR03","C1","33,600","15-FEB-18","0.0879","0.0684","FOB","USD","2,953","0","0","2","0","0","33,600","2,298","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","MANUAL SHRINK","","'MAR O/F","30473","MITSUBISHI GD LR03 4S NBC","FDK CORPORATION","FDK E - MITSUBISHI GD","LR03","C1","100,000","15-MAR-18","0.0872","0.0669","FOB","USD","8,720","0","0","3","0","0","0","0","95,600","6,396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","MANUAL SHRINK + BRCD","","'FEB O/F","29933","MITSUBISHI GD LR6 2S","FDK CORPORATION","FDK E - MITSUBISHI GD","LR6","C1","80,000","15-FEB-18","0.121","0.0988","FOB","USD","9,680","0","0","2","0","0","80,000","7,904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","MANUAL SHRINK + BRCD","","'MAR O/F","29933","MITSUBISHI GD LR6 2S","FDK CORPORATION","FDK E - MITSUBISHI GD","LR6","C1","80,000","15-MAR-18","0.121","0.0988","FOB","USD","9,680","0","0","3","0","0","0","0","80,000","7,904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","MPAC","","'FEB O/F","49742","BOXED LR6 40M (4SX10)","FDK CORPORATION","OVERSEAS - BOXED","LR6","G07NC","155,520","22-FEB-18","0.1185","0.1018","FOB","USD","18,429","0","0","2","155,520","15,832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","MULTI SHRINK","FI/17-114-LR03G07NC-2","'FI/17-114","88893","AMAZON BASICS JP LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","46,656","05-JAN-18","0.0826","0.0687","FOB","USD","3,854","0","0","1","46,656","3,205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","MULTI SHRINK","FI/17-117-LR03G07NC-1","'FI/17-117","88893","AMAZON BASICS JP LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","77,760","05-JAN-18","0.0826","0.0687","FOB","USD","6,423","0","0","1","77,760","5,342","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","MULTI SHRINK","FI/17-118-LR03G07NC-2","'FI/17-118","88893","AMAZON BASICS JP LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","46,656","05-JAN-18","0.0826","0.0687","FOB","USD","3,854","0","0","1","46,656","3,205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","MULTI SHRINK","FI/17-119-LR03G07NC-1","'FI/17-119","88893","AMAZON BASICS JP LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","62,208","05-JAN-18","0.0826","0.0687","FOB","USD","5,138","0","0","1","62,208","4,274","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","MULTI SHRINK","FI/17-129-LR03G07NC-4","'FI/17-129","62900","AMAZON BASICS US LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","1,392,000","08-DEC-17","0.0907","0.0693","FOB","USD","126,254","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11,136,000","771,725"
"371","MULTI SHRINK","FI/17-129-LR03G07NC-5","'FI/17-129","62900","AMAZON BASICS US LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","1,008,000","21-DEC-17","0.0907","0.0693","FOB","USD","91,426","0","1,008,000","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12,096,000","838,253"
"372","MULTI SHRINK","FI/17-133-LR03G07NC-5","'FI/17-133","62906","AMAZON BSC INDIA LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","16,800","20-DEC-17","0.0907","0.0693","FOB","USD","1,524","0","16,800","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33,600","2,328"
"373","MULTI SHRINK","FI/17-133-LR03G07NC-7","'FI/17-133","88895","AMAZON BSC INDIA LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","12,096","04-DEC-17","0.0826","0.0687","FOB","USD","999","0","12,096","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24,192","1,662"
"374","MULTI SHRINK","FI/17-133-LR03G07NC-8","'FI/17-133","88125","AMAZON BSC INDIA LR03 (4SX2)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","6,400","20-DEC-17","0.1007","0.0761","FOB","USD","644","0","6,400","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12,800","974"
"375","MULTI SHRINK","FI/17-134-LR03G07NC-5","'FI/17-134","62906","AMAZON BSC INDIA LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","8,400","20-DEC-17","0.0907","0.0693","FOB","USD","762","0","8,400","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16,800","1,164"
"376","MULTI SHRINK","FI/17-134-LR03G07NC-7","'FI/17-134","88895","AMAZON BSC INDIA LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","12,096","04-DEC-17","0.0826","0.0687","FOB","USD","999","0","12,096","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24,192","1,662"
"377","MULTI SHRINK","FI/17-134-LR03G07NC-8","'FI/17-134","88125","AMAZON BSC INDIA LR03 (4SX2)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","6,400","20-DEC-17","0.1007","0.0761","FOB","USD","644","0","6,400","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12,800","974"
"378","MULTI SHRINK","FI/17-135-LR03G07NC-5","'FI/17-135","62906","AMAZON BSC INDIA LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","8,400","05-DEC-17","0.0907","0.0693","FOB","USD","762","8,400","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8,400","582"
"379","MULTI SHRINK","FI/17-135-LR03G07NC-7","'FI/17-135","88895","AMAZON BSC INDIA LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","12,096","04-DEC-17","0.0826","0.0687","FOB","USD","999","12,096","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12,096","831"
"380","MULTI SHRINK","FI/17-137-LR03G07NC-3","'FI/17-137","62906","AMAZON BSC INDIA LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON INDIA","LR03","G07NC","8,400","05-DEC-17","0.0907","0.0693","FOB","USD","762","0","8,400","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16,800","1,164"
"381","MULTI SHRINK","FI/17-144-LR03G07NC-1","'FI/17-144","88122","AMAZON BASICS EU LR03 (4SX2)","FDK CORPORATION","OVERSEAS - AMAZON EU","LR03","G07NC","105,600","15-DEC-17","0.1007","0.0762","FOB","USD","10,634","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","422,400","32,187"
"382","MULTI SHRINK","FI/17-144-LR03G07NC-2","'FI/17-144","88892","AMAZON BASICS EU LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON EU","LR03","G07NC","279,936","15-JAN-18","0.0826","0.0687","FOB","USD","23,123","0","0","1","279,936","19,232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"383","MULTI SHRINK","FI/17-144-LR03G07NC-3","'FI/17-144","88892","AMAZON BASICS EU LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","554,688","15-DEC-17","0.0826","0.0687","FOB","USD","45,817","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,773,440","190,535"
"384","MULTI SHRINK","FI/17-146-LR03G07NC-5","'FI/17-146","88120","AMAZON BASICS US LR03 (4SX2)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","72,000","13-DEC-17","0.1007","0.0762","FOB","USD","7,250","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","216,000","16,459"
"385","MULTI SHRINK","FI/17-146-LR03G07NC-6","'FI/17-146","88120","AMAZON BASICS US LR03 (4SX2)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","248,000","13-DEC-17","0.1007","0.0762","FOB","USD","24,974","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,736,000","132,283"
"386","MULTI SHRINK","FI/17-146-LR03G07NC-7","'FI/17-146","88120","AMAZON BASICS US LR03 (4SX2)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","64,000","13-DEC-17","0.1007","0.0762","FOB","USD","6,445","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","192,000","14,630"
"387","MULTI SHRINK","FI/17-147-LR03G07NC-1","'FI/17-147","88890","AMAZON BASICS US LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","870,912","13-DEC-17","0.0826","0.0687","FOB","USD","71,937","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7,838,208","538,485"
"388","MULTI SHRINK","FI/17-147-LR03G07NC-2","'FI/17-147","88890","AMAZON BASICS US LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","479,520","16-DEC-17","0.0826","0.0687","FOB","USD","39,608","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,918,080","131,772"
"389","MULTI SHRINK","","'4BB6GLCL","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","86,000","14-MAR-18","0.0915","0.0711","FOB","USD","7,869","0","0","3","0","0","0","0","86,000","6,115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"390","MULTI SHRINK","","'4H68EPDH","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","10,000","14-MAR-18","0.0915","0.0711","FOB","USD","915","0","0","3","0","0","0","0","10,000","711","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"391","MULTI SHRINK","","'57SI7HLQ","88890","AMAZON BASICS US LR03 (4SX9)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","1,699,200","17-FEB-18","0.0826","0.0687","FOB","USD","140,354","0","0","2","0","0","1,699,200","116,735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"392","MULTI SHRINK","","'8CRA9CTF","62900","AMAZON BASICS US LR03 (4SX25)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","500,000","17-FEB-18","0.0907","0.0693","FOB","USD","45,350","0","0","2","0","0","500,000","34,650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"393","MULTI SHRINK","","'8ETCH6OI","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","16,000","14-MAR-18","0.0915","0.0711","FOB","USD","1,464","0","0","3","0","0","0","0","16,000","1,138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"394","MULTI SHRINK","","'8I12N3INJ","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","80,000","14-MAR-18","0.0915","0.0711","FOB","USD","7,320","0","0","3","0","0","0","0","80,000","5,688","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"395","MULTI SHRINK","","'8XMPN2PF","88833","AMAZON BASICS JP LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON JPN","LR03","G07NC","24,000","14-MAR-18","0.0915","0.0711","FOB","USD","2,196","0","0","3","0","0","0","0","24,000","1,706","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396","MULTI SHRINK","","'APR O/F","88830","AMAZON BASICS US LR03 (4SX5)","FDK CORPORATION","OVERSEAS - AMAZON USA","LR03","G07NC","718,000","21-APR-18","0.0915","0.0711","FOB","USD","65,697","0","0","4","0","0","0","0","0","0","718,000","51,050","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
